,Scores
737,19.509999563917518
738,12.909999711439013
739,11.119999751448631
740,7.079999841749668
741,12.809999713674188
742,8.28999981470406
743,15.709999648854136
744,8.879999801516533
745,22.64999949373305
746,9.689999783411622
747,15.56999965198338
748,21.239999525249004
749,19.04999957419932
750,10.599999763071537
751,23.35999947786331
752,18.69999958202243
753,11.129999751225114
754,12.639999717473984
755,9.339999791234732
756,10.29999976977706
757,8.739999804645777
758,10.25999977067113
759,22.65999949350953
760,22.3899994995445
761,23.639999471604824
762,21.079999528825283
763,15.719999648630619
764,13.739999692887068
765,22.11999950557947
766,21.709999514743686
767,12.489999720826745
768,21.91999951004982
769,10.589999763295054
770,5.989999866113067
771,10.409999767318368
772,4.789999892935157
773,10.389999767765403
774,13.35999970138073
775,6.73999984934926
776,16.49999963119626
777,26.509999407455325
778,12.219999726861715
779,23.719999469816685
780,10.789999758824706
781,22.34999950043857
782,8.099999818950891
783,23.979999464005232
784,24.459999453276396
785,29.929999331012368
786,8.59999980777502
787,7.4299998339265585
788,16.29999963566661
789,23.639999471604824
790,20.479999542236328
791,6.129999862983823
792,6.919999845325947
793,19.47999956458807
794,15.549999652430415
795,20.71999953687191
796,25.28999943472445
797,12.219999726861715
798,10.439999766647816
799,16.749999625608325
800,22.939999487251043
801,17.669999605044723
802,25.67999942600727
803,15.56999965198338
804,16.49999963119626
805,10.499999765306711
806,15.559999652206898
807,16.479999631643295
808,22.45999949797988
809,22.009999508038163
810,20.52999954111874
811,19.269999569281936
812,28.029999373480678
813,20.36999954469502
814,10.119999773800373
815,27.969999374821782
816,20.2099995482713
817,16.989999620243907
818,19.409999566152692
819,23.84999946691096
820,25.359999433159828
821,27.60999938286841
822,24.449999453499913
823,23.689999470487237
824,22.639999493956566
825,30.74999931268394
826,21.969999508932233
827,11.699999738484621
828,19.239999569952488
829,9.36999979056418
830,12.069999730214477
831,22.519999496638775
832,27.549999384209514
833,24.55999945104122
834,25.889999421313405
835,16.92999962158501
836,16.84999962337315
837,21.669999515637755
838,27.009999396279454
839,21.02999952994287
840,11.5399997420609
841,17.81999960169196
842,23.019999485462904
843,16.1899996381253
844,25.32999943383038
845,28.069999372586608
846,22.72999949194491
847,18.599999584257603
848,26.579999405890703
849,17.509999608621
850,4.639999896287918
851,21.309999523684382
852,23.759999468922615
853,25.86999942176044
854,18.349999589845538
855,28.649999359622598
856,25.659999426454306
857,7.339999835938215
858,27.039999395608902
859,22.789999490603805
860,27.30999938957393
861,26.29999941214919
862,12.339999724179506
863,18.07999959588051
864,23.599999472498894
865,31.959999285638332
866,26.21999941393733
867,10.859999757260084
868,16.509999630972743
869,26.089999416843057
870,10.369999768212438
871,30.08999932743609
872,20.339999545365572
873,25.199999436736107
874,11.939999733120203
875,29.77999933436513
876,16.639999628067017
877,22.859999489039183
878,16.469999631866813
879,30.649999314919114
880,13.889999689534307
881,22.42999949865043
882,27.68999938108027
883,15.659999649971724
884,13.039999708533287
885,14.529999675229192
886,22.989999486133456
887,31.499999295920134
888,23.799999468028545
889,29.169999347999692
890,21.48999951966107
891,24.449999453499913
892,13.839999690651894
893,27.669999381527305
894,34.11999923735857
895,12.019999731332064
896,25.12999943830073
897,23.019999485462904
898,30.259999323636293
899,29.489999340847135
900,22.3899994995445
901,24.27999945729971
902,16.099999640136957
903,23.50999947451055
904,25.78999942354858
905,21.45999952033162
906,27.559999383985996
907,30.839999310672283
908,19.43999956548214
909,30.389999320730567
910,28.339999366551638
911,29.03999935090542
912,22.949999487027526
913,14.439999677240849
914,25.269999435171485
915,18.31999959051609
916,15.329999657347798
917,25.16999943740666
918,23.369999477639794
919,15.369999656453729
920,29.109999349340796
921,28.38999936543405
922,27.91999937593937
923,29.34999934397638
924,23.26999947987497
925,22.34999950043857
926,28.07999937236309
927,32.41999927535653
928,26.859999399632215
929,30.74999931268394
930,28.22999936901033
931,34.60999922640622
932,14.219999682158232
933,37.32999916560948
934,30.349999321624637
935,28.939999353140593
936,27.169999392703176
937,14.749999670311809
938,32.86999926529825
939,37.199999168515205
940,32.859999265521765
941,21.119999527931213
942,32.8399992659688
943,12.909999711439013
944,21.829999512061477
945,23.38999947719276
946,28.059999372810125
947,22.139999505132437
948,21.199999526143074
949,24.43999945372343
950,21.279999524354935
951,22.839999489486217
952,14.149999683722854
953,26.509999407455325
954,20.769999535754323
955,25.16999943740666
956,28.749999357387424
957,22.02999950759113
958,25.66999942623079
959,26.749999402090907
960,26.739999402314425
961,29.499999340623617
962,29.599999338388443
963,28.88999935425818
964,28.049999373033643
965,27.41999938711524
966,22.65999949350953
967,26.509999407455325
968,35.63999920338392
969,27.4999993853271
970,24.15999945998192
971,20.809999534860253
972,24.539999451488256
973,29.069999350234866
974,28.77999935671687
975,28.10999937169254
976,30.429999319836497
977,30.04999932833016
978,30.39999932050705
979,30.119999326765537
980,19.12999957241118
981,31.509999295696616
982,32.159999281167984
983,31.049999305978417
984,27.279999390244484
985,29.66999933682382
986,26.99999939650297
987,26.779999401420355
988,31.94999928586185
989,29.719999335706234
990,30.509999318048358
991,27.80999937839806
992,20.389999544247985
993,27.939999375492334
994,33.09999926015735
995,25.889999421313405
996,30.309999322518706
997,28.479999363422394
998,26.37999941036105
999,28.76999935694039
